order_id,customer_id,order_date,product_id,size,status,fulfillment
15004,637,2024-09-07,21,S,Requested,False
15004,637,2024-09-07,165,XL,Completed,True
15005,1043,2024-09-07,284,S,Requested,False
15006,397,2024-09-07,14,L,Completed,True
15006,397,2024-09-07,302,,Requested,False
15007,1055,2024-09-07,125,S,Requested,False
15007,1055,2024-09-07,320,,Requested,False
15007,1055,2024-09-07,269,L,Requested,False
15008,848,2024-09-07,284,XS,Requested,False
15009,1073,2024-09-07,289,M,Requested,False
15009,1073,2024-09-07,280,M,Requested,False
15010,690,2024-09-07,107,,Requested,False
15011,525,2024-09-07,140,L,Requested,False
15011,525,2024-09-07,310,,Requested,False
15011,525,2024-09-07,178,S,Requested,False
15011,525,2024-09-07,254,L,Completed,True
15012,971,2024-09-07,219,XL,Completed,True
15013,686,2024-09-07,74,L,Requested,False
15014,674,2024-09-07,163,M,Requested,False
15015,841,2024-09-08,318,,Completed,True
15016,950,2024-09-08,124,L,Requested,False
15017,1063,2024-09-08,238,S,Requested,False
15018,100,2024-09-08,314,,Requested,False
15018,100,2024-09-08,150,M,Requested,False
15018,100,2024-09-08,322,,Requested,False
15019,553,2024-09-08,62,S,Completed,True
15020,11,2024-09-08,216,S,Completed,True
15021,54,2024-09-08,269,M,Requested,False
15021,54,2024-09-08,132,L,Requested,False
15024,864,2024-09-08,313,,Requested,False
15025,387,2024-09-08,103,,Completed,True
15026,448,2024-09-09,318,,Requested,False
15026,448,2024-09-09,34,L,Completed,True
15027,969,2024-09-09,16,L,Requested,False
15027,969,2024-09-09,204,L,Completed,True
15027,969,2024-09-09,20,S,Requested,False
15028,545,2024-09-09,143,M,Completed,True
15029,932,2024-09-09,25,S,Requested,False
15030,479,2024-09-09,301,,Requested,False
15030,479,2024-09-09,222,M,Requested,False
15030,479,2024-09-09,180,XS,Completed,True
15031,868,2024-09-09,91,L,Completed,True
15032,1049,2024-09-09,106,,Requested,False
15032,1049,2024-09-09,149,S,Requested,False
15033,169,2024-09-09,84,XS,Returned,True
15034,82,2024-09-09,14,L,Requested,False
15035,772,2024-09-10,89,M,Completed,True
15036,3,2024-09-10,259,L,Completed,True
15037,613,2024-09-10,166,M,Completed,True
15038,88,2024-09-10,247,S,Requested,False
15038,88,2024-09-10,190,S,Completed,True
15039,10,2024-09-10,304,,Completed,True
15040,427,2024-09-11,277,M,Requested,False
15041,100,2024-09-11,149,S,Requested,False
15041,100,2024-09-11,258,L,Requested,False
15042,901,2024-09-11,148,L,Requested,False
15042,901,2024-09-11,301,,Requested,False
15042,901,2024-09-11,313,,Requested,False
15043,71,2024-09-12,247,XS,Requested,False
11053,893,2024-09-12,116,,Completed,True
11054,798,2024-09-12,116,,Completed,True
15044,1040,2024-09-12,116,,Requested,False
15045,327,2024-09-12,182,L,Completed,True
15046,944,2024-09-12,172,M,Requested,False
15046,944,2024-09-12,116,,Completed,True
15046,944,2024-09-12,280,M,Requested,False
15047,519,2024-09-12,237,S,Requested,False
15048,894,2024-09-12,285,M,Completed,True
15048,894,2024-09-12,125,S,Requested,False
15048,894,2024-09-12,190,XS,Completed,True
15048,894,2024-09-12,6,M,Requested,False
15049,144,2024-09-12,278,M,Requested,False
15049,144,2024-09-12,279,XL,Requested,False
15049,144,2024-09-12,145,S,Requested,False
15050,1027,2024-09-12,308,,Requested,False
15050,1027,2024-09-12,164,XS,Requested,False
15050,1027,2024-09-12,127,M,Requested,False
15051,969,2024-09-13,143,M,Requested,False
15052,780,2024-09-13,211,S,Completed,True
15053,249,2024-09-13,151,S,Requested,False
15053,249,2024-09-13,118,,Requested,False
15053,249,2024-09-13,256,M,Completed,True
15054,462,2024-09-13,206,XL,Requested,False
15054,462,2024-09-13,231,M,Completed,True
15055,834,2024-09-13,78,S,Completed,True
15055,834,2024-09-13,249,XS,Requested,False
15056,910,2024-09-13,244,S,Completed,True
15056,910,2024-09-13,127,XL,Completed,True
15057,155,2024-09-13,320,,Requested,False
15058,206,2024-09-13,114,,Requested,False
15058,206,2024-09-13,130,M,Requested,False
15059,557,2024-09-13,289,L,Completed,True
15060,311,2024-09-14,246,S,Requested,False
15060,311,2024-09-14,2,L,Requested,False
15060,311,2024-09-14,230,M,Completed,True
15061,759,2024-09-14,339,L,Requested,False
15061,759,2024-09-14,250,M,Completed,True
15061,759,2024-09-14,315,,Requested,False
15061,759,2024-09-14,346,,Requested,False
15062,357,2024-09-14,19,L,Requested,False
15062,357,2024-09-14,142,XS,Completed,True
15064,360,2024-09-14,78,L,Completed,True
15065,13,2024-09-14,130,L,Requested,False
15065,13,2024-09-14,325,,Completed,True
15066,1107,2024-09-15,223,M,Completed,True
15066,1107,2024-09-15,125,M,Returned,True
15066,1107,2024-09-15,197,L,Requested,False
15066,1107,2024-09-15,279,M,Completed,True
15066,1107,2024-09-15,153,S,Requested,False
15067,625,2024-09-15,1,L,Completed,True
15067,625,2024-09-15,74,S,Completed,True
15068,751,2024-09-15,70,S,Requested,False
15068,751,2024-09-15,102,,Completed,True
15069,680,2024-09-15,50,L,Completed,True
15070,908,2024-09-15,76,S,Requested,False
15070,908,2024-09-15,142,M,Completed,True
15071,59,2024-09-16,228,M,Completed,True
15071,59,2024-09-16,126,S,Requested,False
15072,1108,2024-09-16,314,,Requested,False
15073,176,2024-09-16,100,,Requested,False
15074,884,2024-09-16,113,,Requested,False
15074,884,2024-09-16,172,M,Requested,False
15074,884,2024-09-16,234,M,Requested,False
15074,884,2024-09-16,293,S,Requested,False
15076,662,2024-09-16,2,M,Requested,False
15077,273,2024-09-16,234,M,Requested,False
15077,273,2024-09-16,206,XL,Requested,False
15077,273,2024-09-16,325,,Requested,False
15077,273,2024-09-16,206,S,Requested,False
15078,820,2024-09-16,336,S,Requested,False
15079,362,2024-09-16,231,L,Completed,True
15079,362,2024-09-16,180,S,Requested,False
15080,833,2024-09-17,37,L,Requested,False
15081,273,2024-09-17,235,M,Requested,False
15082,755,2024-09-17,263,M,Requested,False
15082,755,2024-09-17,293,M,Requested,False
15082,755,2024-09-17,26,L,Requested,False
15083,321,2024-09-17,20,M,Requested,False
15084,269,2024-09-17,188,M,Requested,False
15084,269,2024-09-17,306,,Requested,False
15085,1028,2024-09-17,183,S,Completed,True
15085,1028,2024-09-17,136,L,Requested,False
15085,1028,2024-09-17,22,L,Requested,False
15085,1028,2024-09-17,149,S,Requested,False
15086,64,2024-09-17,152,M,Requested,False
15087,831,2024-09-17,153,M,Requested,False
15087,831,2024-09-17,346,,Requested,False
15088,965,2024-09-17,327,,Requested,False
11142,447,2024-09-17,306,,Completed,True
11143,965,2024-09-17,306,,Completed,True
15088,965,2024-09-17,306,,Requested,False
15089,233,2024-09-18,214,L,Requested,False
15089,233,2024-09-18,217,XL,Requested,False
15089,233,2024-09-18,229,L,Completed,True
15089,233,2024-09-18,58,L,Completed,True
15090,195,2024-09-18,3,M,Requested,False
15090,195,2024-09-18,343,L,Completed,True
15091,467,2024-09-18,180,M,Requested,False
15091,467,2024-09-18,289,S,Completed,True
15092,613,2024-09-18,346,,Requested,False
15093,463,2024-09-18,191,M,Requested,False
15093,463,2024-09-18,265,M,Requested,False
15093,463,2024-09-18,107,,Requested,False
15093,463,2024-09-18,304,,Requested,False
15094,370,2024-09-18,125,XL,Completed,True
15094,370,2024-09-18,163,M,Requested,False
15094,370,2024-09-18,194,S,Requested,False
15094,370,2024-09-18,252,M,Requested,False
15095,478,2024-09-19,31,M,Completed,True
15095,478,2024-09-19,332,M,Completed,True
15095,478,2024-09-19,149,M,Requested,False
15095,478,2024-09-19,113,,Requested,False
15096,263,2024-09-19,316,,Requested,False
15097,288,2024-09-19,7,M,Requested,False
15097,288,2024-09-19,70,M,Requested,False
15099,939,2024-09-20,35,S,Completed,True
15099,939,2024-09-20,42,L,Completed,True
15099,939,2024-09-20,322,,Requested,False
15099,939,2024-09-20,125,M,Completed,True
15100,326,2024-09-20,107,,Requested,False
15101,45,2024-09-20,235,M,Requested,False
15102,536,2024-09-20,159,L,Requested,False
15103,134,2024-09-20,11,M,Requested,False
15104,838,2024-09-20,105,,Requested,False
15105,504,2024-09-20,205,M,Requested,False
15105,504,2024-09-20,261,L,Requested,False
15105,504,2024-09-20,157,S,Requested,False
15106,494,2024-09-20,320,,Requested,False
15106,494,2024-09-20,303,,Requested,False
15107,127,2024-09-21,45,L,Requested,False
15107,127,2024-09-21,68,L,Requested,False
15108,1041,2024-09-21,147,S,Requested,False
15108,1041,2024-09-21,70,S,Requested,False
15109,443,2024-09-21,193,L,Completed,True
15110,1104,2024-09-21,130,S,Requested,False
15110,1104,2024-09-21,218,L,Requested,False
15111,884,2024-09-21,314,,Requested,False
15112,120,2024-09-21,47,M,Completed,True
15113,814,2024-09-21,18,S,Requested,False
15113,814,2024-09-21,349,,Requested,False
15113,814,2024-09-21,253,M,Requested,False
15114,822,2024-09-21,150,L,Requested,False
15114,822,2024-09-21,296,XL,Completed,True
15115,173,2024-09-21,147,S,Requested,False
15115,173,2024-09-21,303,,Requested,False
15116,808,2024-09-22,274,XS,Requested,False
15117,468,2024-09-22,71,S,Requested,False
15117,468,2024-09-22,69,XS,Requested,False
15118,407,2024-09-22,308,,Requested,False
15118,407,2024-09-22,23,M,Completed,True
15118,407,2024-09-22,259,XL,Returned,True
15119,1121,2024-09-22,151,M,Requested,False
15120,687,2024-09-22,290,L,Requested,False
15121,869,2024-09-22,222,M,Requested,False
15122,31,2024-09-22,6,XL,Requested,False
15123,243,2024-09-22,48,S,Completed,True
15124,762,2024-09-22,103,,Requested,False
11211,249,2024-09-22,118,,Completed,True
11212,762,2024-09-22,118,,Completed,True
15124,762,2024-09-22,118,,Requested,False
15125,431,2024-09-22,234,M,Requested,False
15126,219,2024-09-23,231,L,Completed,True
15127,946,2024-09-23,244,M,Requested,False
15127,946,2024-09-23,306,,Completed,True
15128,362,2024-09-23,202,S,Requested,False
15128,362,2024-09-23,212,M,Requested,False
15129,468,2024-09-23,138,S,Requested,False
15130,517,2024-09-23,225,S,Completed,True
15130,517,2024-09-23,207,XL,Completed,True
15131,997,2024-09-23,305,,Completed,True
15131,997,2024-09-23,285,S,Completed,True
11225,997,2024-09-23,279,XL,Completed,True
15131,997,2024-09-23,279,XL,Requested,False
15131,997,2024-09-23,292,L,Requested,False
15133,959,2024-09-23,309,,Requested,False
15133,959,2024-09-23,251,L,Completed,True
15133,959,2024-09-23,325,,Requested,False
15133,959,2024-09-23,308,,Requested,False
15134,545,2024-09-23,271,M,Requested,False
15135,199,2024-09-23,153,S,Requested,False
15136,812,2024-09-24,54,L,Requested,False
15137,626,2024-09-24,108,,Requested,False
15137,626,2024-09-24,326,,Requested,False
15137,626,2024-09-24,205,L,Requested,False
15137,626,2024-09-24,55,L,Completed,True
15138,920,2024-09-24,127,XS,Completed,True
15138,920,2024-09-24,210,XS,Requested,False
15138,920,2024-09-24,89,XS,Requested,False
15138,920,2024-09-24,46,S,Requested,False
15139,115,2024-09-24,248,M,Requested,False
15140,709,2024-09-24,273,M,Returned,True
15140,709,2024-09-24,320,,Requested,False
15141,753,2024-09-24,143,L,Completed,True
15142,326,2024-09-24,255,M,Requested,False
15143,569,2024-09-24,271,M,Requested,False
15143,569,2024-09-24,187,M,Requested,False
15143,569,2024-09-24,204,L,Completed,True
15144,16,2024-09-24,45,S,Requested,False
15145,427,2024-09-25,271,S,Completed,True
15146,382,2024-09-25,95,XS,Requested,False
15147,173,2024-09-25,229,S,Requested,False
15148,529,2024-09-25,279,S,Completed,True
15149,589,2024-09-25,259,XL,Completed,True
15149,589,2024-09-25,35,XL,Completed,True
15150,756,2024-09-25,285,L,Completed,True
15150,756,2024-09-25,68,S,Requested,False
15152,393,2024-09-25,63,S,Requested,False
15153,957,2024-09-25,222,S,Requested,False
15154,687,2024-09-25,316,,Requested,False
15155,44,2024-09-25,250,S,Requested,False
15156,971,2024-09-26,128,S,Requested,False
15157,1026,2024-09-26,194,M,Requested,False
15158,571,2024-09-26,260,M,Requested,False
15158,571,2024-09-26,35,M,Completed,True
15159,295,2024-09-26,204,S,Completed,True
15159,295,2024-09-26,111,,Requested,False
15159,295,2024-09-26,226,L,Completed,True
15159,295,2024-09-26,324,,Requested,False
15160,862,2024-09-26,154,L,Requested,False
15161,853,2024-09-26,121,,Requested,False
15161,853,2024-09-26,95,S,Requested,False
15162,286,2024-09-26,276,L,Completed,True
15163,170,2024-09-26,56,M,Requested,False
15163,170,2024-09-26,12,M,Requested,False
15163,170,2024-09-26,210,M,Requested,False
15164,53,2024-09-26,261,S,Requested,False
15165,12,2024-09-27,11,L,Requested,False
15165,12,2024-09-27,120,,Requested,False
15166,437,2024-09-27,309,,Requested,False
15166,437,2024-09-27,11,S,Requested,False
15168,193,2024-09-27,192,L,Completed,True
15169,1029,2024-09-27,184,L,Completed,True
15170,236,2024-09-27,223,M,Completed,True
15171,260,2024-09-27,318,,Requested,False
15172,311,2024-09-27,28,M,Requested,False
15173,79,2024-09-27,327,,Requested,False
15173,79,2024-09-27,43,L,Completed,True
15173,79,2024-09-27,248,S,Requested,False
15174,920,2024-09-27,300,M,Requested,False
15175,296,2024-09-27,78,L,Completed,True
15176,645,2024-09-27,209,M,Completed,True
15177,409,2024-09-27,7,L,Requested,False
15177,409,2024-09-27,64,M,Requested,False
15177,409,2024-09-27,216,M,Completed,True
15177,409,2024-09-27,149,M,Requested,False
15178,453,2024-09-28,201,XS,Completed,True
15178,453,2024-09-28,50,XS,Completed,True
15178,453,2024-09-28,113,,Requested,False
15179,603,2024-09-28,210,XL,Requested,False
15179,603,2024-09-28,124,S,Requested,False
15179,603,2024-09-28,226,M,Completed,True
15179,603,2024-09-28,29,S,Requested,False
15180,997,2024-09-28,169,L,Completed,True
15180,997,2024-09-28,37,XL,Requested,False
15181,782,2024-09-28,27,M,Requested,False
15182,706,2024-09-28,13,M,Requested,False
15183,383,2024-09-28,328,,Requested,False
15184,791,2024-09-28,31,L,Requested,False
15184,791,2024-09-28,217,S,Requested,False
15184,791,2024-09-28,231,M,Completed,True
15184,791,2024-09-28,252,S,Requested,False
15184,791,2024-09-28,164,XS,Requested,False
15185,1148,2024-09-28,37,XS,Returned,True
15185,1148,2024-09-28,165,M,Completed,True
15185,1148,2024-09-28,16,XS,Completed,True
15188,742,2024-09-28,22,S,Requested,False
15188,742,2024-09-28,87,M,Completed,True
15188,742,2024-09-28,226,S,Completed,True
15188,742,2024-09-28,287,M,Requested,False
15189,1126,2024-09-29,151,S,Requested,False
15190,139,2024-09-29,73,XL,Completed,True
15191,836,2024-09-29,322,,Requested,False
15192,510,2024-09-29,293,XL,Requested,False
15192,510,2024-09-29,9,S,Requested,False
15193,898,2024-09-29,263,M,Requested,False
15193,898,2024-09-29,292,S,Requested,False
15193,898,2024-09-29,296,M,Completed,True
15193,898,2024-09-29,326,,Requested,False
15194,1129,2024-09-29,25,S,Requested,False
15195,509,2024-09-29,63,XS,Requested,False
15196,193,2024-09-29,217,S,Requested,False
15196,193,2024-09-29,149,S,Requested,False
15196,193,2024-09-29,310,,Requested,False
15196,193,2024-09-29,309,,Requested,False
15197,592,2024-09-29,34,M,Completed,True
15197,592,2024-09-29,151,XS,Requested,False
15199,136,2024-09-29,185,M,Completed,True
15200,285,2024-09-29,332,S,Completed,True
15201,171,2024-09-29,313,,Requested,False
15202,710,2024-09-29,7,M,Requested,False
15202,710,2024-09-29,111,,Requested,False
15202,710,2024-09-29,79,M,Requested,False
15202,710,2024-09-29,311,,Requested,False
15203,714,2024-09-30,31,M,Requested,False
15203,714,2024-09-30,316,,Requested,False
15204,861,2024-09-30,244,S,Completed,True
15205,902,2024-09-30,213,XS,Requested,False
15205,902,2024-09-30,215,XL,Requested,False
15206,583,2024-09-30,306,,Completed,True
15206,583,2024-09-30,318,,Requested,False
15207,101,2024-09-30,9,XL,Completed,True
15209,640,2024-09-30,257,M,Requested,False
15209,640,2024-09-30,181,M,Completed,True
15209,640,2024-09-30,225,S,Requested,False
15210,1038,2024-09-30,282,M,Requested,False
15210,1038,2024-09-30,187,L,Requested,False
15211,316,2024-09-30,27,M,Requested,False
15212,1019,2024-09-30,282,S,Completed,True
15213,79,2024-09-30,56,M,Requested,False
15213,79,2024-09-30,165,M,Completed,True
15214,847,2024-09-30,255,M,Requested,False
15214,847,2024-09-30,53,XS,Requested,False
15214,847,2024-09-30,285,S,Completed,True
15215,875,2024-09-30,275,XL,Completed,True
15215,875,2024-09-30,303,,Requested,False
15216,19,2024-09-30,98,S,Completed,True
15216,19,2024-09-30,65,XS,Requested,False
15216,19,2024-09-30,117,,Requested,False
15216,19,2024-09-30,23,XL,Completed,True
15217,49,2024-10-01,271,XS,Completed,True
15218,1033,2024-10-01,337,M,Completed,True
15218,1033,2024-10-01,64,L,Requested,False
15218,1033,2024-10-01,19,M,Requested,False
15219,466,2024-10-01,296,M,Completed,True
15220,909,2024-10-01,136,S,Requested,False
15220,909,2024-10-01,118,,Completed,True
15220,909,2024-10-01,314,,Requested,False
15221,846,2024-10-01,96,XS,Requested,False
15221,846,2024-10-01,330,S,Completed,True
15222,228,2024-10-01,202,S,Requested,False
15222,228,2024-10-01,320,,Requested,False
15223,1033,2024-10-01,296,XS,Completed,True
15223,1033,2024-10-01,22,L,Requested,False
15223,1033,2024-10-01,268,M,Requested,False
15223,1033,2024-10-01,273,S,Completed,True
15224,869,2024-10-02,119,,Requested,False
15225,130,2024-10-02,68,M,Requested,False
15225,130,2024-10-02,278,S,Requested,False
15226,740,2024-10-02,314,,Requested,False
15226,740,2024-10-02,45,XL,Requested,False
15226,740,2024-10-02,139,S,Requested,False
15227,61,2024-10-02,280,M,Requested,False
15227,61,2024-10-02,316,,Requested,False
15228,943,2024-10-02,305,,Completed,True
15229,272,2024-10-02,311,,Requested,False
15229,272,2024-10-02,152,M,Requested,False
15230,861,2024-10-02,83,L,Completed,True
15231,683,2024-10-02,142,S,Completed,True
15231,683,2024-10-02,236,L,Completed,True
15232,525,2024-10-02,175,S,Requested,False
15232,525,2024-10-02,346,,Requested,False
15232,525,2024-10-02,127,L,Requested,False
15233,859,2024-10-02,261,L,Requested,False
15234,365,2024-10-02,157,M,Requested,False
15234,365,2024-10-02,155,M,Completed,True
15234,365,2024-10-02,194,L,Requested,False
15234,365,2024-10-02,127,S,Requested,False
15235,91,2024-10-03,255,XS,Requested,False
15236,657,2024-10-03,312,,Requested,False
15236,657,2024-10-03,291,M,Requested,False
15237,329,2024-10-03,312,,Requested,False
15238,590,2024-10-03,348,,Requested,False
15238,590,2024-10-03,45,M,Requested,False
15238,590,2024-10-03,117,,Requested,False
15238,590,2024-10-03,143,XL,Completed,True
15239,294,2024-10-03,33,S,Requested,False
15239,294,2024-10-03,244,XS,Completed,True
15239,294,2024-10-03,19,S,Requested,False
15240,392,2024-10-03,313,,Requested,False
15241,541,2024-10-03,46,M,Requested,False
15242,531,2024-10-04,29,S,Requested,False
15242,531,2024-10-04,173,M,Requested,False
15243,190,2024-10-04,64,M,Requested,False
15243,190,2024-10-04,175,M,Requested,False
15243,190,2024-10-04,127,S,Requested,False
15243,190,2024-10-04,49,M,Requested,False
15244,847,2024-10-04,43,S,Requested,False
15244,847,2024-10-04,139,M,Requested,False
15244,847,2024-10-04,7,S,Requested,False
15245,303,2024-10-04,256,L,Requested,False
15246,1048,2024-10-04,154,L,Requested,False
15247,290,2024-10-04,272,L,Requested,False
15248,986,2024-10-05,217,XL,Requested,False
15248,986,2024-10-05,269,L,Requested,False
15249,626,2024-10-05,98,XS,Requested,False
15250,147,2024-10-05,50,S,Requested,False
15251,1042,2024-10-05,153,S,Requested,False
15252,609,2024-10-05,253,XS,Requested,False
15253,571,2024-10-05,291,M,Requested,False
15254,818,2024-10-05,160,M,Completed,True
15255,50,2024-10-05,347,,Requested,False
15255,50,2024-10-05,193,XL,Completed,True
15256,357,2024-10-05,201,L,Completed,True
15256,357,2024-10-05,164,M,Requested,False
15256,357,2024-10-05,184,XL,Completed,True
15257,41,2024-10-05,25,S,Requested,False
15257,41,2024-10-05,282,S,Requested,False
15257,41,2024-10-05,265,L,Requested,False
15258,211,2024-10-05,126,M,Requested,False
15258,211,2024-10-05,331,XS,Completed,True
15260,229,2024-10-06,86,M,Requested,False
15261,632,2024-10-06,274,L,Requested,False
15262,1111,2024-10-06,170,S,Requested,False
15263,587,2024-10-06,346,,Requested,False
11458,569,2024-10-06,271,M,Completed,True
11459,866,2024-10-06,271,M,Completed,True
15264,866,2024-10-06,271,M,Requested,False
15264,866,2024-10-06,95,S,Requested,False
15264,866,2024-10-06,331,S,Completed,True
15265,563,2024-10-06,144,XS,Completed,True
15265,563,2024-10-06,99,,Requested,False
15266,488,2024-10-07,251,XS,Completed,True
15266,488,2024-10-07,249,M,Requested,False
15267,659,2024-10-07,171,S,Requested,False
15268,828,2024-10-07,328,,Requested,False
15268,828,2024-10-07,122,,Requested,False
15269,172,2024-10-07,161,M,Completed,True
15270,212,2024-10-07,172,S,Requested,False
15270,212,2024-10-07,193,S,Returned,True
15270,212,2024-10-07,161,L,Requested,False
15270,212,2024-10-07,147,M,Requested,False
15271,491,2024-10-07,328,,Requested,False
15272,1099,2024-10-07,302,,Requested,False
15272,1099,2024-10-07,147,XS,Completed,True
15272,1099,2024-10-07,218,M,Requested,False
15272,1099,2024-10-07,40,S,Requested,False
15273,889,2024-10-08,230,XL,Completed,True
15273,889,2024-10-08,308,,Requested,False
15274,821,2024-10-08,120,,Requested,False
15275,373,2024-10-08,123,XL,Requested,False
15275,373,2024-10-08,275,S,Completed,True
15275,373,2024-10-08,211,M,Completed,True
15275,373,2024-10-08,25,XL,Completed,True
15276,800,2024-10-08,134,XL,Completed,True
15278,160,2024-10-09,128,L,Requested,False
15278,160,2024-10-09,249,XS,Requested,False
15279,374,2024-10-09,132,S,Requested,False
15280,595,2024-10-09,202,L,Requested,False
15281,728,2024-10-09,2,L,Requested,False
15282,129,2024-10-09,312,,Requested,False
11494,273,2024-10-09,325,,Completed,True
11495,959,2024-10-09,325,,Completed,True
11496,129,2024-10-09,325,,Completed,True
15282,129,2024-10-09,325,,Requested,False
15283,1039,2024-10-09,26,S,Requested,False
11499,1075,2024-10-09,245,M,Completed,True
15284,42,2024-10-09,245,S,Requested,False
15284,42,2024-10-09,2,S,Requested,False
15285,83,2024-10-09,127,L,Requested,False
15285,83,2024-10-09,130,XS,Requested,False
15287,891,2024-10-09,241,XS,Requested,False
15288,1086,2024-10-09,69,M,Requested,False
15290,458,2024-10-09,258,M,Requested,False
15290,458,2024-10-09,89,L,Completed,True
15291,1016,2024-10-10,118,,Completed,True
15292,1131,2024-10-10,280,L,Requested,False
15292,1131,2024-10-10,197,L,Requested,False
15293,1087,2024-10-10,47,M,Completed,True
15294,865,2024-10-10,86,M,Requested,False
15295,102,2024-10-10,142,XS,Requested,False
15295,102,2024-10-10,155,XL,Completed,True
15296,864,2024-10-11,70,L,Requested,False
15296,864,2024-10-11,90,XS,Completed,True
15297,183,2024-10-11,204,S,Completed,True
15299,385,2024-10-11,130,S,Requested,False
15300,628,2024-10-11,31,M,Requested,False
15301,294,2024-10-11,85,XL,Requested,False
15302,231,2024-10-12,61,S,Requested,False
15302,231,2024-10-12,21,M,Requested,False
15303,503,2024-10-12,64,XS,Returned,True
15304,261,2024-10-12,100,,Requested,False
15304,261,2024-10-12,310,,Requested,False
15305,362,2024-10-12,39,S,Completed,True
15305,362,2024-10-12,320,,Requested,False
15305,362,2024-10-12,327,,Requested,False
15306,927,2024-10-12,173,M,Requested,False
15306,927,2024-10-12,293,M,Requested,False
15307,700,2024-10-12,46,XL,Completed,True
15307,700,2024-10-12,246,S,Requested,False
15307,700,2024-10-12,123,XS,Requested,False
15307,700,2024-10-12,296,XL,Requested,False
15308,358,2024-10-12,95,S,Requested,False
15309,978,2024-10-13,172,M,Requested,False
15309,978,2024-10-13,134,XS,Completed,True
15309,978,2024-10-13,140,L,Requested,False
15310,204,2024-10-13,60,L,Requested,False
15310,204,2024-10-13,309,,Requested,False
15311,977,2024-10-13,289,M,Requested,False
15311,977,2024-10-13,131,L,Completed,True
15311,977,2024-10-13,312,,Requested,False
15312,405,2024-10-13,251,L,Requested,False
15313,978,2024-10-13,4,XS,Completed,True
15313,978,2024-10-13,61,M,Requested,False
15314,16,2024-10-13,89,M,Completed,True
15315,1143,2024-10-14,136,XS,Returned,True
15316,375,2024-10-14,167,S,Requested,False
15316,375,2024-10-14,219,L,Completed,True
15316,375,2024-10-14,257,XS,Requested,False
15317,602,2024-10-14,69,S,Requested,False
15318,1001,2024-10-14,244,M,Requested,False
15319,153,2024-10-14,123,S,Requested,False
15319,153,2024-10-14,155,S,Completed,True
15319,153,2024-10-14,166,M,Completed,True
15319,153,2024-10-14,26,S,Requested,False
15320,80,2024-10-14,150,S,Requested,False
15321,101,2024-10-14,325,,Completed,True
15321,101,2024-10-14,34,L,Requested,False
15322,403,2024-10-14,300,M,Requested,False
15323,156,2024-10-15,119,,Requested,False
15323,156,2024-10-15,138,M,Requested,False
15324,121,2024-10-15,50,M,Requested,False
15324,121,2024-10-15,72,M,Requested,False
15325,467,2024-10-15,267,S,Requested,False
15326,1142,2024-10-15,107,,Requested,False
15326,1142,2024-10-15,230,S,Returned,True
15327,1148,2024-10-15,200,XL,Completed,True
15328,601,2024-10-15,307,,Requested,False
15329,477,2024-10-15,192,L,Returned,True
15330,516,2024-10-15,253,M,Requested,False
15330,516,2024-10-15,68,M,Requested,False
15331,897,2024-10-15,99,,Requested,False
15331,897,2024-10-15,275,M,Requested,False
15333,1120,2024-10-16,259,S,Completed,True
15334,248,2024-10-16,223,XS,Completed,True
15334,248,2024-10-16,9,M,Requested,False
15335,512,2024-10-16,173,S,Completed,True
15335,512,2024-10-16,218,L,Requested,False
15336,977,2024-10-16,84,M,Requested,False
15337,517,2024-10-16,50,M,Requested,False
15338,337,2024-10-16,258,L,Requested,False
15339,334,2024-10-16,315,,Requested,False
15339,334,2024-10-16,111,,Requested,False
15340,880,2024-10-16,112,,Completed,True
15340,880,2024-10-16,320,,Requested,False
15341,761,2024-10-16,346,,Requested,False
15341,761,2024-10-16,243,L,Requested,False
15341,761,2024-10-16,287,XL,Requested,False
15342,926,2024-10-17,258,L,Requested,False
15342,926,2024-10-17,110,,Requested,False
15343,575,2024-10-17,253,M,Requested,False
15343,575,2024-10-17,69,M,Requested,False
15344,920,2024-10-17,313,,Requested,False
15344,920,2024-10-17,53,L,Requested,False
15345,978,2024-10-17,309,,Requested,False
15345,978,2024-10-17,51,S,Completed,True
15346,107,2024-10-17,190,XS,Completed,True
15347,315,2024-10-17,130,L,Requested,False
15347,315,2024-10-17,97,S,Requested,False
15348,818,2024-10-17,352,,Requested,False
15349,53,2024-10-18,208,M,Requested,False
15349,53,2024-10-18,328,,Requested,False
15350,1122,2024-10-18,29,L,Requested,False
15350,1122,2024-10-18,249,S,Requested,False
15350,1122,2024-10-18,181,L,Completed,True
15350,1122,2024-10-18,119,,Requested,False
15351,803,2024-10-18,335,S,Requested,False
15351,803,2024-10-18,244,S,Requested,False
15352,793,2024-10-18,96,XL,Completed,True
15352,793,2024-10-18,247,M,Requested,False
15353,1041,2024-10-18,69,S,Requested,False
15353,1041,2024-10-18,310,,Requested,False
15353,1041,2024-10-18,294,L,Requested,False
15353,1041,2024-10-18,62,S,Completed,True
15354,87,2024-10-18,254,S,Requested,False
15355,48,2024-10-18,214,S,Requested,False
15355,48,2024-10-18,252,XL,Requested,False
15356,620,2024-10-19,54,XS,Completed,True
15357,524,2024-10-19,277,S,Completed,True
15359,151,2024-10-19,258,S,Requested,False
15360,1092,2024-10-19,73,M,Requested,False
15361,131,2024-10-19,267,S,Requested,False
15362,701,2024-10-19,312,,Requested,False
15362,701,2024-10-19,31,M,Requested,False
